date,district_id,state,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source,district_name,latitude,longitude,county_name,street_address,city,zip_code,phone,student_count,teacher_count,school_count
2020-10-22,4836420,TX,,23,,15,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RAMIREZ CSD,27.346136,-98.411917,Duval County,10492 SCHOOL ST,REALITOS,78376,(361)539-4343,27,2.8,1
2020-10-01,4836450,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RANDOLPH FIELD ISD,29.54809,-98.30312,Bexar County,P O BOX 2217,UNIVERSAL CITY,78148,(210)357-2377,1468,101.94,3
2020-10-22,4836450,TX,,3,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RANDOLPH FIELD ISD,29.54809,-98.30312,Bexar County,P O BOX 2217,UNIVERSAL CITY,78148,(210)357-2377,1468,101.94,3
2020-10-01,4836480,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RANGER ISD,32.471249,-98.651634,Eastland County,1842 LOOP 254 E,RANGER,76470,(254)647-1187,364,38.07,3
2020-10-12,4836480,TX,,0,,6,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RANGER ISD,32.471249,-98.651634,Eastland County,1842 LOOP 254 E,RANGER,76470,(254)647-1187,364,38.07,3
2020-10-22,4836480,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RANGER ISD,32.471249,-98.651634,Eastland County,1842 LOOP 254 E,RANGER,76470,(254)647-1187,364,38.07,3
2020-10-01,4836510,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RANKIN ISD,31.22389,-101.942155,Upton County,P O BOX 90,RANKIN,79778,(432)693-2461,300,37.16,1
2020-10-22,4836510,TX,,14,,4,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RANKIN ISD,31.22389,-101.942155,Upton County,P O BOX 90,RANKIN,79778,(432)693-2461,300,37.16,1
2020-10-01,4836540,TX,,1,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RAYMONDVILLE ISD,26.467032,-97.778348,Willacy County,419 FM 3168,RAYMONDVILLE,78580,(956)689-8176,2054,150.95,5
2020-10-12,4836540,TX,,1,,12,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RAYMONDVILLE ISD,26.467032,-97.778348,Willacy County,419 FM 3168,RAYMONDVILLE,78580,(956)689-8176,2054,150.95,5
2020-10-01,4836570,TX,,2,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,REAGAN COUNTY ISD,31.201147,-101.451379,Reagan County,1111 E TWELFTH ST,BIG LAKE,76932,(325)884-3705,875,79.84,3
2020-10-12,4836570,TX,,2,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,REAGAN COUNTY ISD,31.201147,-101.451379,Reagan County,1111 E TWELFTH ST,BIG LAKE,76932,(325)884-3705,875,79.84,3
2020-10-22,4836570,TX,,6,,4,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,REAGAN COUNTY ISD,31.201147,-101.451379,Reagan County,1111 E TWELFTH ST,BIG LAKE,76932,(325)884-3705,875,79.84,3
2020-10-01,4836630,TX,,2,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RED LICK ISD,33.465788,-94.17455,Bowie County,3511 N FM 2148,TEXARKANA,75503,(903)838-8230,501,40,2
2020-10-12,4836630,TX,,4,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RED LICK ISD,33.465788,-94.17455,Bowie County,3511 N FM 2148,TEXARKANA,75503,(903)838-8230,501,40,2
2020-10-22,4836630,TX,,4,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RED LICK ISD,33.465788,-94.17455,Bowie County,3511 N FM 2148,TEXARKANA,75503,(903)838-8230,501,40,2
2020-10-01,4836660,TX,,22,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RED OAK ISD,32.53178,-96.82681,Ellis County,P O BOX 9000,RED OAK,75154,(972)617-2941,5891,380.76,7
2020-10-12,4836660,TX,,48,,21,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RED OAK ISD,32.53178,-96.82681,Ellis County,P O BOX 9000,RED OAK,75154,(972)617-2941,5891,380.76,7
2020-10-22,4836660,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RED OAK ISD,32.53178,-96.82681,Ellis County,P O BOX 9000,RED OAK,75154,(972)617-2941,5891,380.76,7
2020-10-01,4836750,TX,,3,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,REDWATER ISD,33.36217,-94.25242,Bowie County,P O BOX 347,REDWATER,75573,(903)671-3481,1130,100.29,4
2020-10-12,4836750,TX,,3,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,REDWATER ISD,33.36217,-94.25242,Bowie County,P O BOX 347,REDWATER,75573,(903)671-3481,1130,100.29,4
2020-10-22,4836750,TX,,1,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,REDWATER ISD,33.36217,-94.25242,Bowie County,P O BOX 347,REDWATER,75573,(903)671-3481,1130,100.29,4
2020-10-01,4836780,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,REFUGIO ISD,28.314327,-97.275746,Refugio County,212 W VANCE ST,REFUGIO,78377,(361)526-2325,689,62.98,3
2020-10-22,4836780,TX,,50,,15,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,REFUGIO ISD,28.314327,-97.275746,Refugio County,212 W VANCE ST,REFUGIO,78377,(361)526-2325,689,62.98,3
2020-10-01,4836930,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICARDO ISD,27.421525,-97.854576,Kleberg County,138 W CR 2160,KINGSVILLE,78363,(361)592-6465,689,45.42,2
2020-10-12,4836930,TX,,0,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICARDO ISD,27.421525,-97.854576,Kleberg County,138 W CR 2160,KINGSVILLE,78363,(361)592-6465,689,45.42,2
2020-10-22,4836930,TX,,0,,19,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICARDO ISD,27.421525,-97.854576,Kleberg County,138 W CR 2160,KINGSVILLE,78363,(361)592-6465,689,45.42,2
2020-10-01,4836960,TX,,4,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICE ISD,32.233276,-96.491238,Navarro County,1302 SW MCKINNEY ST,RICE,75155,(903)326-4287,910,69.7,3
2020-10-12,4836960,TX,,5,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICE ISD,32.233276,-96.491238,Navarro County,1302 SW MCKINNEY ST,RICE,75155,(903)326-4287,910,69.7,3
2020-10-01,4836970,TX,,3,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICE CISD,29.569187,-96.462921,Colorado County,P O BOX 338,ALTAIR,77412,(979)234-3531,1392,106.6,7
2020-10-12,4836970,TX,,3,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICE CISD,29.569187,-96.462921,Colorado County,P O BOX 338,ALTAIR,77412,(979)234-3531,1392,106.6,7
2020-10-22,4836970,TX,,18,,6,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICE CISD,29.569187,-96.462921,Colorado County,P O BOX 338,ALTAIR,77412,(979)234-3531,1392,106.6,7
2020-10-01,4836990,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICHARDS ISD,30.538661,-95.842481,Grimes County,9477 PANTHER DR,RICHARDS,77873,(936)851-2364,179,17.01,2
2020-10-22,4836990,TX,,8,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICHARDS ISD,30.538661,-95.842481,Grimes County,9477 PANTHER DR,RICHARDS,77873,(936)851-2364,179,17.01,2
2020-10-01,4837020,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICHARDSON ISD,32.945333,-96.732802,Dallas County,400 S GREENVILLE AVE,RICHARDSON,75081,(469)593-0000,39108,2662.06,55
2020-10-12,4837020,TX,,57,,37,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICHARDSON ISD,32.945333,-96.732802,Dallas County,400 S GREENVILLE AVE,RICHARDSON,75081,(469)593-0000,39108,2662.06,55
2020-10-22,4837020,TX,,8,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICHARDSON ISD,32.945333,-96.732802,Dallas County,400 S GREENVILLE AVE,RICHARDSON,75081,(469)593-0000,39108,2662.06,55
2020-10-01,4837080,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICHLAND SPRINGS ISD,31.269231,-98.951799,San Saba County,700 W COYOTE TRL,RICHLAND SPRINGS,76871,(325)452-3524,123,13.54,1
2020-10-12,4837080,TX,,0,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICHLAND SPRINGS ISD,31.269231,-98.951799,San Saba County,700 W COYOTE TRL,RICHLAND SPRINGS,76871,(325)452-3524,123,13.54,1
2020-10-22,4837080,TX,,9,,7,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RICHLAND SPRINGS ISD,31.269231,-98.951799,San Saba County,700 W COYOTE TRL,RICHLAND SPRINGS,76871,(325)452-3524,123,13.54,1
2020-10-01,4837110,TX,,1,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIESEL ISD,31.476569,-96.91581,McLennan County,600 FREDERICK,RIESEL,76682,(254)896-5000,681,50.7,2
2020-10-12,4837110,TX,,6,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIESEL ISD,31.476569,-96.91581,McLennan County,600 FREDERICK,RIESEL,76682,(254)896-5000,681,50.7,2
2020-10-01,4837140,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIO GRANDE CITY CISD,26.376253,-98.807969,Starr County,FORT RINGGOLD,RIO GRANDE CITY,78582,(956)716-6702,10184,798.55,15
2020-10-01,4837150,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,SOUTH TEXAS ISD,26.156131,-97.942175,Hidalgo County,100 MED HIGH DR,MERCEDES,78570,(956)514-4216,4098,299.66,6
2020-10-12,4837150,TX,,0,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,SOUTH TEXAS ISD,26.156131,-97.942175,Hidalgo County,100 MED HIGH DR,MERCEDES,78570,(956)514-4216,4098,299.66,6
2020-10-01,4837170,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIO HONDO ISD,26.235004,-97.580116,Cameron County,215 W COLORADO,RIO HONDO,78583,(956)748-1000,1907,136.9,4
2020-10-12,4837170,TX,,0,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIO HONDO ISD,26.235004,-97.580116,Cameron County,215 W COLORADO,RIO HONDO,78583,(956)748-1000,1907,136.9,4
2020-10-01,4837200,TX,,1,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIO VISTA ISD,32.235595,-97.37644,Johnson County,P O BOX 369,RIO VISTA,76093,(817)760-0111,755,66,3
2020-10-12,4837200,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIO VISTA ISD,32.235595,-97.37644,Johnson County,P O BOX 369,RIO VISTA,76093,(817)760-0111,755,66,3
2020-10-22,4837200,TX,,0,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIO VISTA ISD,32.235595,-97.37644,Johnson County,P O BOX 369,RIO VISTA,76093,(817)760-0111,755,66,3
2020-10-01,4837230,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RISING STAR ISD,32.10432,-98.96487,Eastland County,P O BOX 37,RISING STAR,76471,(254)643-1981,167,16.53,2
2020-10-22,4837230,TX,,2,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RISING STAR ISD,32.10432,-98.96487,Eastland County,P O BOX 37,RISING STAR,76471,(254)643-1981,167,16.53,2
2020-10-01,4837260,TX,,4,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIVER ROAD ISD,35.307374,-101.83319,Potter County,9500 U S 287 N,AMARILLO,79108,(806)381-7800,1338,103.75,4
2020-10-12,4837260,TX,,6,,4,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIVER ROAD ISD,35.307374,-101.83319,Potter County,9500 U S 287 N,AMARILLO,79108,(806)381-7800,1338,103.75,4
2020-10-22,4837260,TX,,0,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIVER ROAD ISD,35.307374,-101.83319,Potter County,9500 U S 287 N,AMARILLO,79108,(806)381-7800,1338,103.75,4
2020-10-01,4837320,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIVIERA ISD,27.29757,-97.809181,Kleberg County,203 SEAHAWK DR,RIVIERA,78379,(361)296-3101,444,39.05,2
2020-10-22,4837320,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RIVIERA ISD,27.29757,-97.809181,Kleberg County,203 SEAHAWK DR,RIVIERA,78379,(361)296-3101,444,39.05,2
2020-10-01,4837380,TX,,1,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBERT LEE ISD,31.900917,-100.486425,Coke County,1323 HAMILTON ST,ROBERT LEE,76945,(325)453-4555,285,28.56,6
2020-10-12,4837380,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBERT LEE ISD,31.900917,-100.486425,Coke County,1323 HAMILTON ST,ROBERT LEE,76945,(325)453-4555,285,28.56,6
2020-10-01,4837410,TX,,4,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBINSON ISD,31.464584,-97.124394,McLennan County,500 W LYNDALE,ROBINSON,76706,(254)662-0194,2411,180.99,6
2020-10-12,4837410,TX,,8,,9,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBINSON ISD,31.464584,-97.124394,McLennan County,500 W LYNDALE,ROBINSON,76706,(254)662-0194,2411,180.99,6
2020-10-22,4837410,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBINSON ISD,31.464584,-97.124394,McLennan County,500 W LYNDALE,ROBINSON,76706,(254)662-0194,2411,180.99,6
2020-10-01,4837440,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBSTOWN ISD,27.797476,-97.667858,Nueces County,801 N 1ST ST,ROBSTOWN,78380,(361)767-6600,2758,177.19,7
2020-10-12,4837440,TX,,0,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBSTOWN ISD,27.797476,-97.667858,Nueces County,801 N 1ST ST,ROBSTOWN,78380,(361)767-6600,2758,177.19,7
2020-10-22,4837440,TX,,5,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBSTOWN ISD,27.797476,-97.667858,Nueces County,801 N 1ST ST,ROBSTOWN,78380,(361)767-6600,2758,177.19,7
2020-10-01,4837470,TX,,3,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBY CISD,32.745905,-100.38203,Fisher County,P O BOX 519,ROBY,79543,(325)776-2222,297,29.22,1
2020-10-12,4837470,TX,,3,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROBY CISD,32.745905,-100.38203,Fisher County,P O BOX 519,ROBY,79543,(325)776-2222,297,29.22,1
2020-10-01,4837500,TX,,1,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROCHELLE ISD,31.22286,-99.20883,McCulloch County,P O BOX 167,ROCHELLE,76872,(325)243-5224,179,23.76,1
2020-10-12,4837500,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROCHELLE ISD,31.22286,-99.20883,McCulloch County,P O BOX 167,ROCHELLE,76872,(325)243-5224,179,23.76,1
2020-10-22,4837500,TX,,6,,7,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROCHELLE ISD,31.22286,-99.20883,McCulloch County,P O BOX 167,ROCHELLE,76872,(325)243-5224,179,23.76,1
2020-10-01,4837590,TX,,4,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROCKDALE ISD,30.65433,-97.004175,Milam County,P O BOX 632,ROCKDALE,76567,(512)430-6000,1504,115.37,4
2020-10-12,4837590,TX,,11,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROCKDALE ISD,30.65433,-97.004175,Milam County,P O BOX 632,ROCKDALE,76567,(512)430-6000,1504,115.37,4
2020-10-22,4837590,TX,,13,,6,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROCKDALE ISD,30.65433,-97.004175,Milam County,P O BOX 632,ROCKDALE,76567,(512)430-6000,1504,115.37,4
2020-10-04,4837650,TX,6,30,5,18,,,https://www.rockwallisd.com/COVID19Dashboard,ROCKWALL ISD,32.935352,-96.445365,Rockwall County,1050 WILLIAMS,ROCKWALL,75087,(972)771-0605,16587,1013.94,21
2020-10-17,4837650,TX,18,58,13,34,,,https://www.rockwallisd.com/COVID19Dashboard,ROCKWALL ISD,32.935352,-96.445365,Rockwall County,1050 WILLIAMS,ROCKWALL,75087,(972)771-0605,16587,1013.94,21
2020-10-22,4837650,TX,,1,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROCKWALL ISD,32.935352,-96.445365,Rockwall County,1050 WILLIAMS,ROCKWALL,75087,(972)771-0605,16587,1013.94,21
2020-10-01,4837710,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROGERS ISD,30.93327,-97.22907,Bell County,1 EAGLE DR,ROGERS,76569,(254)642-3802,869,64.52,4
2020-10-12,4837710,TX,,0,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROGERS ISD,30.93327,-97.22907,Bell County,1 EAGLE DR,ROGERS,76569,(254)642-3802,869,64.52,4
2020-10-22,4837710,TX,,32,,26,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROGERS ISD,30.93327,-97.22907,Bell County,1 EAGLE DR,ROGERS,76569,(254)642-3802,869,64.52,4
2020-10-01,4837740,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROMA ISD,26.409865,-99.01603,Starr County,P O BOX 187,ROMA,78584,(956)849-1377,6238,447.87,10
2020-10-01,4837800,TX,,1,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROOSEVELT ISD,33.582966,-101.674759,Lubbock County,1406 CR 3300,LUBBOCK,79403,(806)842-3282,1066,93.75,3
2020-10-12,4837800,TX,,4,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROOSEVELT ISD,33.582966,-101.674759,Lubbock County,1406 CR 3300,LUBBOCK,79403,(806)842-3282,1066,93.75,3
2020-10-01,4837830,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROPES ISD,33.4136,-102.153623,Hockley County,304 RANCH,ROPESVILLE,79358,(806)562-4031,479,41.11,1
2020-10-12,4837830,TX,,8,,6,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROPES ISD,33.4136,-102.153623,Hockley County,304 RANCH,ROPESVILLE,79358,(806)562-4031,479,41.11,1
2020-10-22,4837830,TX,,1,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROPES ISD,33.4136,-102.153623,Hockley County,304 RANCH,ROPESVILLE,79358,(806)562-4031,479,41.11,1
2020-10-01,4837860,TX,,2,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROSCOE COLLEGIATE ISD,32.43972,-100.53984,Nolan County,P O BOX 579,ROSCOE,79545,(325)766-3629,645,46.11,3
2020-10-22,4837860,TX,,22,,13,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROSCOE COLLEGIATE ISD,32.43972,-100.53984,Nolan County,P O BOX 579,ROSCOE,79545,(325)766-3629,645,46.11,3
2020-10-01,4837900,TX,,1,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROSEBUD-LOTT ISD,31.0752,-96.9748,Falls County,P O BOX 638,ROSEBUD,76570,(254)583-4510,682,54.85,3
2020-10-12,4837900,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROSEBUD-LOTT ISD,31.0752,-96.9748,Falls County,P O BOX 638,ROSEBUD,76570,(254)583-4510,682,54.85,3
2020-10-22,4837900,TX,,2,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROSEBUD-LOTT ISD,31.0752,-96.9748,Falls County,P O BOX 638,ROSEBUD,76570,(254)583-4510,682,54.85,3
2020-10-01,4838040,TX,,1,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROTAN ISD,32.852166,-100.464676,Fisher County,102 N MCKINLEY AVE,ROTAN,79546,(325)735-2332,257,24.78,1
2020-10-12,4838040,TX,,1,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROTAN ISD,32.852166,-100.464676,Fisher County,102 N MCKINLEY AVE,ROTAN,79546,(325)735-2332,257,24.78,1
2020-10-01,4838080,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROUND ROCK ISD,30.511843,-97.696934,Williamson County,1311 ROUND ROCK AVE,ROUND ROCK,78681,(512)464-5000,50387,3382.41,57
2020-10-12,4838080,TX,,34,,13,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROUND ROCK ISD,30.511843,-97.696934,Williamson County,1311 ROUND ROCK AVE,ROUND ROCK,78681,(512)464-5000,50387,3382.41,57
2020-10-01,4838100,TX,,2,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROUND TOP-CARMINE ISD,30.149315,-96.68746,Fayette County,P O BOX 385,CARMINE,78932,(979)278-3252,267,24.5,2
2020-10-12,4838100,TX,,2,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROUND TOP-CARMINE ISD,30.149315,-96.68746,Fayette County,P O BOX 385,CARMINE,78932,(979)278-3252,267,24.5,2
2020-10-22,4838100,TX,,4,,4,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROUND TOP-CARMINE ISD,30.149315,-96.68746,Fayette County,P O BOX 385,CARMINE,78932,(979)278-3252,267,24.5,2
2020-10-01,4838190,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROYAL ISD,29.823265,-95.997497,Waller County,P O BOX 489,PATTISON,77466,(281)934-2248,2371,166.39,4
2020-10-12,4838190,TX,,1,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROYAL ISD,29.823265,-95.997497,Waller County,P O BOX 489,PATTISON,77466,(281)934-2248,2371,166.39,4
2020-10-22,4838190,TX,,3,,4,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROYAL ISD,29.823265,-95.997497,Waller County,P O BOX 489,PATTISON,77466,(281)934-2248,2371,166.39,4
2020-10-01,4838220,TX,,3,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROYSE CITY ISD,32.987769,-96.316309,Rockwall County,1401 E RUTH CHERRY LN,ROYSE CITY,75189,(972)636-2413,6169,403.21,8
2020-10-12,4838220,TX,,4,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROYSE CITY ISD,32.987769,-96.316309,Rockwall County,1401 E RUTH CHERRY LN,ROYSE CITY,75189,(972)636-2413,6169,403.21,8
2020-10-22,4838220,TX,,9,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ROYSE CITY ISD,32.987769,-96.316309,Rockwall County,1401 E RUTH CHERRY LN,ROYSE CITY,75189,(972)636-2413,6169,403.21,8
2020-10-01,4838280,TX,,0,,,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,RULE ISD,33.17883,-99.893933,Haskell County,1100 UNION AVE,RULE,79547,(940)997-2521,122,15,1
