x,y,district_id,State District ID,district_name,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Students,Teachers,Schools,Locale Code,Locale,Student Teacher Ratio,Type,Last update,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
-94.978416,32.274876,4833870,TX-201908,OVERTON ISD,Rusk County,P O BOX 130,OVERTON,TX,75684,130,(903)834-6145,502,47.94,2,42,Rural: Distant,10.5,Regular School District,,,,,,,,
-100.303443,34.013966,4833900,TX-051901,PADUCAH ISD,Cottle County,P O BOX P,PADUCAH,TX,79248,1183,(806)492-3524,204,22.4,1,43,Rural: Remote,9.1,Regular School District,,,,,,,,
-99.67471,33.062758,4833960,TX-104907,PAINT CREEK ISD,Haskell County,4485 FM 600,HASKELL,TX,79521,9404,(940)864-2868,118,16.38,1,42,Rural: Distant,7.2,Regular School District,,,,,,,,
-99.742255,31.548785,4833980,TX-048903,PAINT ROCK ISD,Concho County,P O BOX 277,PAINT ROCK,TX,76866,277,(325)732-4314,243,23.5,5,43,Rural: Remote,10.3,Regular School District,,,,,,,,
-96.227889,28.712221,4834020,TX-158905,PALACIOS ISD,Matagorda County,1209 12TH ST,PALACIOS,TX,77465,3799,(361)972-5491,1428,104.08,4,33,Town: Remote,13.7,Regular School District,,,,,,,,
-95.618873,31.758332,4834050,TX-001907,PALESTINE ISD,Anderson County,1007 E PARK AVE,PALESTINE,TX,75801,<Null>,(903)731-8000,3393,254.3,6,32,Town: Distant,13.3,Regular School District,,,,,,,,
-96.66668,32.43232,4834110,TX-070910,PALMER ISD,Ellis County,P O BOX 790,PALMER,TX,75152,790,(972)449-3389,1226,87.02,3,41,Rural: Fringe,14.1,Regular School District,,,,,,,,
-98.295683,32.657959,4834140,TX-182906,PALO PINTO ISD,Palo Pinto County,P O BOX 280,PALO PINTO,TX,76484,280,(940)659-2745,95,9.73,1,42,Rural: Distant,9.8,Regular School District,,,,,,,,
-100.971984,35.54732,4834170,TX-090904,PAMPA ISD,Gray County,1233 N HOBART,PAMPA,TX,79065,7801,(806)669-4700,3541,230.06,6,33,Town: Remote,15.4,Regular School District,,,,,,,,
-101.42971,35.32622,4834230,TX-033902,PANHANDLE ISD,Carson County,P O BOX 1030,PANHANDLE,TX,79068,1030,(806)537-3568,702,58.16,3,42,Rural: Distant,12.1,Regular School District,,,,,,,,
-99.550907,31.637898,4800007,TX-042905,PANTHER CREEK CISD,Coleman County,129 PR 3421,VALERA,TX,76884,2009,(325)357-4506,150,17.61,1,43,Rural: Remote,8.5,Regular School District,,,,,,,,
-97.694155,33.144803,4834260,TX-249906,PARADISE ISD,Wise County,338 SCHOOLHOUSE RD,PARADISE,TX,76073,646,(940)969-5001,1240,96.84,4,42,Rural: Distant,12.8,Regular School District,,,,,,,,
-95.536132,33.655228,4834290,TX-139909,PARIS ISD,Lamar County,1920 CLARKSVILLE,PARIS,TX,75460,<Null>,(903)737-7473,3813,311.88,8,33,Town: Remote,12.2,Regular School District,,,,,,,,
-95.190988,29.677085,4834320,TX-101917,PASADENA ISD,Harris County,1515 CHERRYBROOK,PASADENA,TX,77502,<Null>,(713)740-0000,53291,3822.19,70,21,Suburb: Large,13.9,Regular School District,,,,,,,,
-100.817036,33.76413,4834380,TX-063906,PATTON SPRINGS ISD,Dickens County,P O BOX 32,AFTON,TX,79220,32,(806)689-2220,97,11.43,1,43,Rural: Remote,8.5,Regular School District,,,,,,,,
-98.002689,28.65509,4834410,TX-013902,PAWNEE ISD,Bee County,P O BOX 569,PAWNEE,TX,78145,569,(361)456-7256,318,19.79,1,43,Rural: Remote,16.1,Regular School District,,,,,,,,
-95.28371,29.56476,4834440,TX-020908,PEARLAND ISD,Brazoria County,P O BOX 7,PEARLAND,TX,77581,4209,(281)485-3203,21606,1306.75,24,21,Suburb: Large,16.5,Regular School District,,4,4,,,,,https://www.pearlandisd.org/coviddashboard?fbclid=IwAR1w3bgAczAS2gK9K8zB5rD0taTg2O7rbBlhidGMI5RSHAt2tcek_d-Hog8
-99.083504,28.898679,4834470,TX-082903,PEARSALL ISD,Frio County,318 BERRY RANCH RD,PEARSALL,TX,78061,3315,(830)334-8001,2144,147.49,5,33,Town: Remote,14.5,Regular School District,,,,,,,,
-97.81069,32.79027,4834500,TX-184908,PEASTER ISD,Parker County,P O BOX 129,PEASTER,TX,76485,129,(817)341-5000,1228,116.29,3,42,Rural: Distant,10.6,Regular School District,,,,,,,,
-103.495345,31.42049,4834550,TX-195901,PECOS-BARSTOW-TOYAH ISD,Reeves County,P O BOX 869,PECOS,TX,79772,869,(432)447-7201,2797,176.66,5,33,Town: Remote,15.8,Regular School District,,,,,,,,
-96.927735,31.862724,4834560,TX-109914,PENELOPE ISD,Hill County,P O BOX 68,PENELOPE,TX,76676,<Null>,(254)533-2215,201,20.45,1,42,Rural: Distant,9.8,Regular School District,,,,,,,,
-98.069353,33.035516,4834630,TX-119903,PERRIN-WHITT CISD,Jack County,216 N BENSON,PERRIN,TX,76486,<Null>,(940)798-3718,334,28.87,2,43,Rural: Remote,11.6,Regular School District,,,,,,,,
-100.80833,36.37349,4834650,TX-179901,PERRYTON ISD,Ochiltree County,P O BOX 1048,PERRYTON,TX,79070,1048,(806)435-5478,2238,185.79,6,33,Town: Remote,12,Regular School District,,,,,,,,
-101.59787,33.86764,4834680,TX-095904,PETERSBURG ISD,Hale County,P O BOX 160,PETERSBURG,TX,79250,160,(806)667-3585,293,26.04,1,42,Rural: Distant,11.3,Regular School District,,,,,,,,
-98.28172,34.04818,4834710,TX-039903,PETROLIA CISD,Clay County,P O BOX 176,PETROLIA,TX,76377,176,(940)524-3555,450,45.75,2,42,Rural: Distant,9.8,Regular School District,,,,,,,,
-97.803005,28.61786,4834770,TX-013903,PETTUS ISD,Bee County,P O BOX D,PETTUS,TX,78146,1149,(361)375-2296,420,40.47,2,42,Rural: Distant,10.4,Regular School District,,,,,,,,
-94.7592,33.17351,4834800,TX-172905,PEWITT CISD,Morris County,P O BOX 1106,OMAHA,TX,75571,1106,(903)884-2804,868,70.66,3,42,Rural: Distant,12.3,Regular School District,,,,,,,,
-97.636216,30.447123,4834830,TX-227904,PFLUGERVILLE ISD,Travis County,1401 W PECAN ST,PFLUGERVILLE,TX,78660,2518,(512)594-0000,25405,1819.26,30,21,Suburb: Large,14,Regular School District,,,,,,,,
-98.18208,26.193065,4834860,TX-108909,PHARR-SAN JUAN-ALAMO ISD,Hidalgo County,P O BOX 1150,PHARR,TX,78577,<Null>,(956)354-2000,32682,2148.32,43,21,Suburb: Large,15.2,Regular School District,,,,,,,,
-96.954523,33.388927,4834920,TX-061903,PILOT POINT ISD,Denton County,829 S HARRISON ST,PILOT POINT,TX,76258,4347,(940)686-8700,1395,111.13,4,31,Town: Fringe,12.6,Regular School District,,,,,,,,
-94.76456,32.56085,4834980,TX-092904,PINE TREE ISD,Gregg County,P O BOX 5878,LONGVIEW,TX,75608,5878,(903)295-5000,4500,317.05,8,13,City: Small,14.2,Regular School District,,,,,,,,
-94.968775,32.995316,4835010,TX-032902,PITTSBURG ISD,Camp County,P O BOX 1189,PITTSBURG,TX,75686,<Null>,(903)856-3628,2356,198.04,5,32,Town: Distant,11.9,Regular School District,,,,,,,,
-102.956725,33.140215,4835040,TX-251902,PLAINS ISD,Yoakum County,P O BOX 479,PLAINS,TX,79355,479,(806)456-7401,479,39,3,43,Rural: Remote,12.3,Regular School District,,,,,,,,
-101.7018,34.18802,4835070,TX-095905,PLAINVIEW ISD,Hale County,P O BOX 1540,PLAINVIEW,TX,79073,1540,(806)293-6000,5375,358.9,10,33,Town: Remote,15,Regular School District,,,,,,,,
-96.746135,33.018521,4835100,TX-043910,PLANO ISD,Collin County,2700 W 15TH,PLANO,TX,75075,7524,(469)752-8100,53057,3906.72,82,11,City: Large,13.6,Regular School District,,,,,,,,
-94.125888,33.482403,4835130,TX-019912,PLEASANT GROVE ISD,Bowie County,8500 N KINGS HWY,TEXARKANA,TX,75503,4893,(903)831-4086,2158,164.89,4,13,City: Small,13.1,Regular School District,,,,,,,,
-98.49287,28.966113,4835190,TX-007905,PLEASANTON ISD,Atascosa County,831 STADIUM DR,PLEASANTON,TX,78064,2499,(830)569-1200,3564,229.56,6,32,Town: Distant,15.5,Regular School District,,,,,,,,
-101.49676,35.91797,4841580,TX-117904,PLEMONS-STINNETT-PHILLIPS CISD,Hutchinson County,P O BOX 3440,STINNETT,TX,79083,3440,(806)878-2858,712,70.14,3,42,Rural: Distant,10.2,Regular School District,,,,,,,,
-97.219302,26.071181,4835250,TX-031909,POINT ISABEL ISD,Cameron County,101 PORT RD,PORT ISABEL,TX,78578,2433,(956)943-0005,2352,145.59,5,32,Town: Distant,16.2,Regular School District,,,,,,,,
-97.290341,33.183531,4835310,TX-061906,PONDER ISD,Denton County,400 W BAILEY ST,PONDER,TX,76259,<Null>,(940)479-8200,1550,102.37,4,42,Rural: Distant,15.1,Regular School District,,,,,,,,
-97.862,32.971325,4835340,TX-184901,POOLVILLE ISD,Parker County,P O BOX 96,POOLVILLE,TX,76487,96,(817)594-4452,542,48.13,3,42,Rural: Distant,11.3,Regular School District,,,,,,,,
-97.060782,27.830856,4835370,TX-178908,PORT ARANSAS ISD,Nueces County,100 S STATION ST,PORT ARANSAS,TX,78373,<Null>,(361)749-1205,501,48.49,3,42,Rural: Distant,10.3,Regular School District,,,,,,,,
-93.92949,29.89941,4835400,TX-123907,PORT ARTHUR ISD,Jefferson County,P O BOX 1388,PORT ARTHUR,TX,77641,1388,(409)989-6244,8319,609.32,15,13,City: Small,13.7,Regular School District,,,,,,,,
-93.952601,29.991698,4835430,TX-123908,PORT NECHES-GROVES ISD,Jefferson County,620 AVE C,PORT NECHES,TX,77651,3092,(409)722-4244,5136,353.43,11,22,Suburb: Midsize,14.5,Regular School District,,,,,,,,
-101.379593,33.18591,4835490,TX-085902,POST ISD,Garza County,501 S AVE K,POST,TX,79356,70,(806)495-3343,846,81.1,4,32,Town: Distant,10.4,Regular School District,,,,,,,,
-98.57761,29.04179,4835520,TX-007906,POTEET ISD,Atascosa County,P O BOX 138,POTEET,TX,78065,138,(830)742-3567,1703,118.5,4,32,Town: Distant,14.4,Regular School District,,,,,,,,
-98.147836,28.928444,4835550,TX-247904,POTH ISD,Wilson County,P O BOX 250,POTH,TX,78147,250,(830)484-3330,841,68.08,4,42,Rural: Distant,12.4,Regular School District,,,,,,,,
-96.67431,33.850575,4835580,TX-091913,POTTSBORO ISD,Grayson County,P O BOX 555,POTTSBORO,TX,75076,555,(903)771-0083,1424,96.26,3,23,Suburb: Small,14.8,Regular School District,,,,,,,,
-97.753425,29.732035,4835700,TX-028906,PRAIRIE LEA ISD,Caldwell County,P O BOX 9,PRAIRIE LEA,TX,78661,9,(512)488-2370,216,16.63,1,42,Rural: Distant,13,Regular School District,,,,,,,,
-97.722486,33.892109,4835730,TX-169909,PRAIRIE VALLEY ISD,Montague County,12920 FM 103,NOCONA,TX,76255,9521,(940)825-4425,167,15.89,2,42,Rural: Distant,10.5,Regular School District,,,,,,,,
-95.390831,33.5737,4835740,TX-139912,PRAIRILAND ISD,Lamar County,466 FM 196 S,PATTONVILLE,TX,75468,9801,(903)652-6476,1146,87.41,4,42,Rural: Distant,13.1,Regular School District,,,,,,,,
-98.124685,27.360085,4835760,TX-125905,PREMONT ISD,Jim Wells County,P O BOX 530,PREMONT,TX,78375,530,(361)348-3915,617,42.78,2,41,Rural: Fringe,14.4,Regular School District,,,,,,,,
-104.36268,29.56122,4835800,TX-189902,PRESIDIO ISD,Presidio County,P O BOX 1401,PRESIDIO,TX,79845,1401,(432)229-3275,1188,95.91,3,33,Town: Remote,12.4,Regular School District,,,,,,,,
-98.544725,31.59741,4835820,TX-167904,PRIDDY ISD,Mills County,P O BOX 40,PRIDDY,TX,76870,40,(325)966-3323,101,13.85,1,43,Rural: Remote,7.3,Regular School District,,,,,,,,
-96.491685,33.177811,4835850,TX-043911,PRINCETON ISD,Collin County,321 PANTHER PKWY,PRINCETON,TX,75407,1002,(469)952-5400,4887,306.67,11,22,Suburb: Midsize,15.9,Regular School District,,,,,,,,
-101.522605,35.9654,4835890,TX-098903,PRINGLE-MORSE CISD,Hansford County,P O BOX 109,MORSE,TX,79062,109,(806)733-2507,121,12.54,1,43,Rural: Remote,9.6,Regular School District,,,,,,,,
-97.956674,26.087003,4835910,TX-108910,PROGRESO ISD,Hidalgo County,P O BOX 610,PROGRESO,TX,78579,610,(956)565-3002,1756,142.3,5,21,Suburb: Large,12.3,Regular School District,,,,,,,,
-96.799928,33.242471,4836000,TX-043912,PROSPER ISD,Collin County,605 E 7TH ST,PROSPER,TX,75078,100,(469)219-2000,14348,905.39,16,41,Rural: Fringe,15.8,Regular School District,,4,4,,,,,https://www.prosper-isd.net/domain/5970
-99.74325,34.29262,4836180,TX-099903,QUANAH ISD,Hardeman County,P O BOX 150,QUANAH,TX,79252,150,(940)663-2281,500,52.61,3,43,Rural: Remote,9.5,Regular School District,,,,,,,,
-94.14687,33.148755,4836210,TX-034907,QUEEN CITY ISD,Cass County,P O BOX 128,QUEEN CITY,TX,75572,128,(903)796-8256,1074,85.27,3,32,Town: Distant,12.6,Regular School District,,,,,,,,
-96.130488,32.909303,4836240,TX-116908,QUINLAN ISD,Hunt County,401 E RICHMOND,QUINLAN,TX,75474,9690,(903)356-1200,2694,178.41,4,41,Rural: Fringe,15.1,Regular School District,,,,,,,,
-95.421248,32.795956,4836300,TX-250904,QUITMAN ISD,Wood County,1201 E GOODE ST,QUITMAN,TX,75783,1640,(903)763-5000,1130,84.65,3,32,Town: Distant,13.3,Regular School District,,,,,,,,
-95.767155,32.8762,4836360,TX-190903,RAINS ISD,Rains County,P O BOX 247,EMORY,TX,75440,247,(903)473-2222,1722,129.81,4,42,Rural: Distant,13.3,Regular School District,,,,,,,,
-101.380819,33.674311,4836390,TX-054903,RALLS ISD,Crosby County,1082 4TH ST,RALLS,TX,79357,1509,(806)253-2500,519,53.87,4,42,Rural: Distant,9.6,Regular School District,,,,,,,,
-98.411917,27.346136,4836420,TX-066005,RAMIREZ CSD,Duval County,10492 SCHOOL ST,REALITOS,TX,78376,2644,(361)539-4343,27,2.8,1,43,Rural: Remote,9.6,Regular School District,,,,,,,,
-98.30312,29.54809,4836450,TX-015906,RANDOLPH FIELD ISD,Bexar County,P O BOX 2217,UNIVERSAL CITY,TX,78148,1217,(210)357-2377,1468,101.94,3,41,Rural: Fringe,14.4,Regular School District,,,,,,,,
-98.651634,32.471249,4836480,TX-067907,RANGER ISD,Eastland County,1842 LOOP 254 E,RANGER,TX,76470,9802,(254)647-1187,364,38.07,3,43,Rural: Remote,9.6,Regular School District,,,,,,,,
-101.942155,31.22389,4836510,TX-231902,RANKIN ISD,Upton County,P O BOX 90,RANKIN,TX,79778,90,(432)693-2461,300,37.16,1,43,Rural: Remote,8.1,Regular School District,,,,,,,,
-97.778348,26.467032,4836540,TX-245903,RAYMONDVILLE ISD,Willacy County,419 FM 3168,RAYMONDVILLE,TX,78580,3351,(956)689-8176,2054,150.95,5,32,Town: Distant,13.6,Regular School District,,,,,,,,
-101.451379,31.201147,4836570,TX-192901,REAGAN COUNTY ISD,Reagan County,1111 E TWELFTH ST,BIG LAKE,TX,76932,3513,(325)884-3705,875,79.84,3,33,Town: Remote,11,Regular School District,,,,,,,,
-94.17455,33.465788,4836630,TX-019911,RED LICK ISD,Bowie County,3511 N FM 2148,TEXARKANA,TX,75503,4821,(903)838-8230,501,40,2,23,Suburb: Small,12.5,Regular School District,,,,,,,,
-96.82681,32.53178,4836660,TX-070911,RED OAK ISD,Ellis County,P O BOX 9000,RED OAK,TX,75154,9000,(972)617-2941,5891,380.76,7,21,Suburb: Large,15.5,Regular School District,,,,,,,,
-94.25242,33.36217,4836750,TX-019906,REDWATER ISD,Bowie County,P O BOX 347,REDWATER,TX,75573,<Null>,(903)671-3481,1130,100.29,4,42,Rural: Distant,11.3,Regular School District,,,,,,,,
-97.275746,28.314327,4836780,TX-196903,REFUGIO ISD,Refugio County,212 W VANCE ST,REFUGIO,TX,78377,<Null>,(361)526-2325,689,62.98,3,32,Town: Distant,10.9,Regular School District,,,,,,,,
-97.854576,27.421525,4836930,TX-137902,RICARDO ISD,Kleberg County,138 W CR 2160,KINGSVILLE,TX,78363,9708,(361)592-6465,689,45.42,2,42,Rural: Distant,15.2,Regular School District,,,,,,,,
-96.462921,29.569187,4836970,TX-045903,RICE CISD,Colorado County,P O BOX 338,ALTAIR,TX,77412,338,(979)234-3531,1392,106.6,7,42,Rural: Distant,13.1,Regular School District,,,,,,,,
-96.491238,32.233276,4836960,TX-175911,RICE ISD,Navarro County,1302 SW MCKINNEY ST,RICE,TX,75155,<Null>,(903)326-4287,910,69.7,3,42,Rural: Distant,13.1,Regular School District,,,,,,,,
-95.842481,30.538661,4836990,TX-093905,RICHARDS ISD,Grimes County,9477 PANTHER DR,RICHARDS,TX,77873,<Null>,(936)851-2364,179,17.01,2,42,Rural: Distant,10.5,Regular School District,,,,,,,,
-96.732802,32.945333,4837020,TX-057916,RICHARDSON ISD,Dallas County,400 S GREENVILLE AVE,RICHARDSON,TX,75081,4198,(469)593-0000,39108,2662.06,55,11,City: Large,14.7,Regular School District,,,,,,,,
-98.951799,31.269231,4837080,TX-206902,RICHLAND SPRINGS ISD,San Saba County,700 W COYOTE TRL,RICHLAND SPRINGS,TX,76871,1005,(325)452-3524,123,13.54,1,43,Rural: Remote,9.1,Regular School District,,,,,,,,
-96.91581,31.476569,4837110,TX-161912,RIESEL ISD,McLennan County,600 FREDERICK,RIESEL,TX,76682,2931,(254)896-5000,681,50.7,2,42,Rural: Distant,13.4,Regular School District,,,,,,,,
-98.807969,26.376253,4837140,TX-214901,RIO GRANDE CITY CISD,Starr County,FORT RINGGOLD,RIO GRANDE CITY,TX,78582,4799,(956)716-6702,10184,798.55,15,41,Rural: Fringe,12.8,Regular School District,,,,,,,,
-97.580116,26.235004,4837170,TX-031911,RIO HONDO ISD,Cameron County,215 W COLORADO,RIO HONDO,TX,78583,220,(956)748-1000,1907,136.9,4,31,Town: Fringe,13.9,Regular School District,,,,,,,,
-97.37644,32.235595,4837200,TX-126907,RIO VISTA ISD,Johnson County,P O BOX 369,RIO VISTA,TX,76093,369,(817)760-0111,755,66,3,42,Rural: Distant,11.4,Regular School District,,,,,,,,
-98.96487,32.10432,4837230,TX-067908,RISING STAR ISD,Eastland County,P O BOX 37,RISING STAR,TX,76471,5193,(254)643-1981,167,16.53,2,43,Rural: Remote,10.1,Regular School District,,,,,,,,
-101.83319,35.307374,4837260,TX-188902,RIVER ROAD ISD,Potter County,9500 U S 287 N,AMARILLO,TX,79108,1620,(806)381-7800,1338,103.75,4,22,Suburb: Midsize,12.9,Regular School District,,,,,,,,
-95.165213,33.416682,4842120,TX-194903,RIVERCREST ISD,Red River County,4100 US HWY 271 S,BOGATA,TX,75417,<Null>,(903)632-5205,721,62.23,3,43,Rural: Remote,11.6,Regular School District,,,,,,,,
-97.809181,27.29757,4837320,TX-137903,RIVIERA ISD,Kleberg County,203 SEAHAWK DR,RIVIERA,TX,78379,3500,(361)296-3101,444,39.05,2,43,Rural: Remote,11.4,Regular School District,,,,,,,,
-100.486425,31.900917,4837380,TX-041902,ROBERT LEE ISD,Coke County,1323 HAMILTON ST,ROBERT LEE,TX,76945,9501,(325)453-4555,285,28.56,6,42,Rural: Distant,10,Regular School District,,,,,,,,
-97.124394,31.464584,4837410,TX-161922,ROBINSON ISD,McLennan County,500 W LYNDALE,ROBINSON,TX,76706,5505,(254)662-0194,2411,180.99,6,22,Suburb: Midsize,13.3,Regular School District,,,,,,,,
-97.667858,27.797476,4837440,TX-178909,ROBSTOWN ISD,Nueces County,801 N 1ST ST,ROBSTOWN,TX,78380,2608,(361)767-6600,2758,177.19,7,31,Town: Fringe,15.6,Regular School District,,,,,,,,
-100.38203,32.745905,4837470,TX-076903,ROBY CISD,Fisher County,P O BOX 519,ROBY,TX,79543,519,(325)776-2222,297,29.22,1,43,Rural: Remote,10.2,Regular School District,,,,,,,,
-99.20883,31.22286,4837500,TX-160904,ROCHELLE ISD,McCulloch County,P O BOX 167,ROCHELLE,TX,76872,167,(325)243-5224,179,23.76,1,42,Rural: Distant,7.5,Regular School District,,,,,,,,
-97.004175,30.65433,4837590,TX-166904,ROCKDALE ISD,Milam County,P O BOX 632,ROCKDALE,TX,76567,632,(512)430-6000,1504,115.37,4,32,Town: Distant,13,Regular School District,,,,,,,,
-100.019435,30.075444,4800003,TX-069901,ROCKSPRINGS ISD,Edwards County,P O BOX 157,ROCKSPRINGS,TX,78880,157,(830)683-4137,306,24.03,1,43,Rural: Remote,12.7,Regular School District,,,,,,,,
-96.445365,32.935352,4837650,TX-199901,ROCKWALL ISD,Rockwall County,1050 WILLIAMS,ROCKWALL,TX,75087,3832,(972)771-0605,16587,1013.94,21,21,Suburb: Large,16.4,Regular School District,,12,12,7,7,,,https://www.rockwallisd.com/COVID19Dashboard
-97.22907,30.93327,4837710,TX-014907,ROGERS ISD,Bell County,1 EAGLE DR,ROGERS,TX,76569,9998,(254)642-3802,869,64.52,4,42,Rural: Distant,13.5,Regular School District,,,,,,,,
-99.01603,26.409865,4837740,TX-214903,ROMA ISD,Starr County,P O BOX 187,ROMA,TX,78584,187,(956)849-1377,6238,447.87,10,41,Rural: Fringe,13.9,Regular School District,,,,,,,,
-101.674759,33.582966,4837800,TX-152908,ROOSEVELT ISD,Lubbock County,1406 CR 3300,LUBBOCK,TX,79403,9643,(806)842-3282,1066,93.75,3,42,Rural: Distant,11.4,Regular School District,,,,,,,,
-102.153623,33.4136,4837830,TX-110905,ROPES ISD,Hockley County,304 RANCH,ROPESVILLE,TX,79358,8,(806)562-4031,479,41.11,1,42,Rural: Distant,11.7,Regular School District,,,,,,,,
-100.53984,32.43972,4837860,TX-177901,ROSCOE COLLEGIATE ISD,Nolan County,P O BOX 579,ROSCOE,TX,79545,579,(325)766-3629,645,46.11,3,42,Rural: Distant,14,Regular School District,,,,,,,,
-96.9748,31.0752,4837900,TX-073905,ROSEBUD-LOTT ISD,Falls County,P O BOX 638,ROSEBUD,TX,76570,638,(254)583-4510,682,54.85,3,42,Rural: Distant,12.4,Regular School District,,,,,,,,
-100.464676,32.852166,4838040,TX-076904,ROTAN ISD,Fisher County,102 N MCKINLEY AVE,ROTAN,TX,79546,4609,(325)735-2332,257,24.78,1,43,Rural: Remote,10.4,Regular School District,,,,,,,,
-97.696934,30.511843,4838080,TX-246909,ROUND ROCK ISD,Williamson County,1311 ROUND ROCK AVE,ROUND ROCK,TX,78681,4941,(512)464-5000,50387,3382.41,57,12,City: Midsize,14.9,Regular School District,,,,,,,,
-96.68746,30.149315,4838100,TX-075908,ROUND TOP-CARMINE ISD,Fayette County,P O BOX 385,CARMINE,TX,78932,385,(979)278-3252,267,24.5,2,43,Rural: Remote,10.9,Regular School District,,,,,,,,
-95.997497,29.823265,4838190,TX-237905,ROYAL ISD,Waller County,P O BOX 489,PATTISON,TX,77466,489,(281)934-2248,2371,166.39,4,41,Rural: Fringe,14.2,Regular School District,,,,,,,,
-96.316309,32.987769,4838220,TX-199902,ROYSE CITY ISD,Rockwall County,1401 E RUTH CHERRY LN,ROYSE CITY,TX,75189,479,(972)636-2413,6169,403.21,8,41,Rural: Fringe,15.3,Regular School District,,,,,,,,
-99.893933,33.17883,4838280,TX-104903,RULE ISD,Haskell County,1100 UNION AVE,RULE,TX,79547,307,(940)997-2521,122,15,1,42,Rural: Distant,8.1,Regular School District,,,,,,,,
-97.711815,28.886085,4838310,TX-128903,RUNGE ISD,Karnes County,P O BOX 158,RUNGE,TX,78151,158,(830)239-4315,256,23.1,2,42,Rural: Distant,11.1,Regular School District,,,,,,,,
-95.14928,31.797047,4838360,TX-037907,RUSK ISD,Cherokee County,203 E 7TH ST,RUSK,TX,75785,1122,(903)683-5592,2064,157.25,5,41,Rural: Fringe,13.1,Regular School District,,,,,,,,
-96.816015,33.781245,4838400,TX-091914,S AND S CISD,Grayson County,P O BOX 837,SADLER,TX,76264,837,(903)564-6051,928,72.78,3,41,Rural: Fringe,12.8,Regular School District,,,,,,,,
-99.466445,29.32313,4838430,TX-232902,SABINAL ISD,Uvalde County,P O BOX 338,SABINAL,TX,78881,338,(830)988-2472,449,37.5,3,43,Rural: Remote,12,Regular School District,,,,,,,,
-94.97051,32.449929,4838460,TX-092906,SABINE ISD,Gregg County,5424 FM 1252 W,GLADEWATER,TX,75647,9711,(903)984-8564,1495,105.49,3,41,Rural: Fringe,14.2,Regular School District,,,,,,,,
-93.93736,29.74349,4838490,TX-123913,SABINE PASS ISD,Jefferson County,P O BOX 1148,SABINE PASS,TX,77655,1148,(409)971-2321,371,31.61,1,42,Rural: Distant,11.7,Regular School District,,,,,,,,
