district_id,state,district_name,longitude,latitude,State District ID,County Name*,Street Address,City,ZIP,ZIP 4-digit,Phone,Students,Teachers,Schools,Locale Code,Locale,Student Teacher Ratio,Type,Last update,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
4023400,OK,PANOLA,-95.21335,34.92994,OK-39-I004,Latimer County,Post Office Box 6,Panola,74559,6,(918)465-3298,110,8.5,2,41,Rural: Fringe,12.9,Regular School District,,,,,,,,
4023430,OK,PAOLI,-97.261975,34.82612,OK-25-I005,Garvin County,Post Office Box 278,Paoli,73074,278,(405)484-7336,227,18.72,2,42,Rural: Distant,12.1,Regular School District,,,,,,,,
4023550,OK,PAULS VALLEY,-97.21627,34.7418,OK-25-I018,Garvin County,Post Office Box 780,Pauls Valley,73075,780,(405)238-6453,1303,89,5,32,Town: Distant,14.6,Regular School District,,,,,,,1,
4023580,OK,PAWHUSKA,-96.327331,36.675583,OK-57-I002,Osage County,1801 McKenzie Road,Pawhuska,74056,1801,(918)287-1265,687,46.99,4,32,Town: Distant,14.6,Regular School District,,,,,,,,
4023610,OK,PAWNEE,-96.804624,36.333226,OK-59-I001,Pawnee County,615 Denver Street,Pawnee,74058,3521,(918)762-3676,661,49.17,3,43,Rural: Remote,13.4,Regular School District,,,,,,,,
4010560,OK,PEAVINE,-94.629179,35.810947,OK-01-C019,Adair County,Post Office Box 389,Stilwell,74960,389,(918)696-7818,122,9.2,1,42,Rural: Distant,13.3,Regular School District,,,,,,,,
4023700,OK,PECKHAM,-97.17678,36.885493,OK-36-C027,Kay County,7175 West School Street,Newkirk,74647,8564,(580)362-2633,92,9.6,1,42,Rural: Distant,9.6,Regular School District,,,,,,,,
4023730,OK,PEGGS,-95.113825,36.096335,OK-11-C031,Cherokee County,Post Office Box 119,Peggs,74452,119,(918)598-3412,209,12.4,1,43,Rural: Remote,16.9,Regular School District,,,,,,,,
4023800,OK,PERKINS-TRYON,-97.031065,35.974605,OK-60-I056,Payne County,Post Office Box 549,Perkins,74059,549,(405)547-5703,1541,97.86,4,42,Rural: Distant,15.7,Regular School District,,,,,,,1,
4023850,OK,PERRY,-97.291087,36.289564,OK-52-I001,Noble County,900 Fir Street,Perry,73077,5051,(580)336-4511,1114,66.23,3,41,Rural: Fringe,16.8,Regular School District,,,,,,,,
4023970,OK,PIEDMONT,-97.745297,35.646158,OK-09-I022,Canadian County,713 Piedmont Road North,Piedmont,73078,9248,(405)373-2311,4301,224.87,7,41,Rural: Fringe,19.1,Regular School District,,,3,,2,,,
4024150,OK,PIONEER,-98.02157,34.985536,OK-26-C131,Grady County,3686 State Highway 92,Chickasha,73018,7014,(405)224-2700,389,24.03,1,41,Rural: Fringe,16.2,Regular School District,,,,,,,,
4024510,OK,PIONEER-PLEASANT VALE,-97.78463,36.274667,OK-24-I056,Garfield County,6520 East Wood Road,Waukomis,73773,823,(580)758-3282,498,40.03,3,41,Rural: Fringe,12.4,Regular School District,,,,,,,,
4024180,OK,PITTSBURG,-95.84808,34.714125,OK-61-I063,Pittsburg County,Post Office Box 200,Pittsburg,74560,200,(918)432-5351,143,10.85,2,43,Rural: Remote,13.2,Regular School District,,,,,,,,
4024240,OK,PLAINVIEW,-97.177947,34.15938,OK-10-I027,Carter County,1140 South Plainview Road,Ardmore,73401,8917,(580)223-6319,1538,96,4,41,Rural: Fringe,16,Regular School District,,,,,,,,
4024330,OK,PLEASANT GROVE,-96.89581,35.325352,OK-63-C029,Pottawatomie County,1927 East Walnut Street,Shawnee,74801,8146,(405)275-6092,229,16.43,1,32,Town: Distant,13.9,Regular School District,,,,,,,,
4024630,OK,POCOLA,-94.475823,35.257965,OK-40-I007,Le Flore County,Post Office Box 640,Pocola,74902,640,(918)436-2424,801,51.76,3,41,Rural: Fringe,15.5,Regular School District,,,,,,,,
4024690,OK,PONCA CITY,-97.076719,36.703547,OK-36-I071,Kay County,613 East Grand Avenue,Ponca City,74601,<Null>,(580)767-8000,4867,269.72,11,33,Town: Remote,18,Regular School District,,,1,,,,,
4024720,OK,POND CREEK-HUNTER,-97.79823,36.669461,OK-27-I090,Grant County,200 East Broadway,Pond Creek,73766,9598,(580)532-4242,323,25.17,3,43,Rural: Remote,12.8,Regular School District,,,,,,,,
4030197,OK,PORTER CONSOLIDATED,-95.521225,35.868325,OK-73-I365,Wagoner County,Post Office Box 120,Porter,74454,120,(918)483-2401,532,35.52,2,42,Rural: Distant,15,Regular School District,,,,,,,1,
4024840,OK,PORUM,-95.263072,35.36073,OK-51-I088,Muskogee County,Post Office Box 189,Porum,74455,189,(918)484-5121,462,34.34,2,42,Rural: Distant,13.5,Regular School District,,,,,,,,
4024870,OK,POTEAU,-94.62318,35.0621,OK-40-I029,Le Flore County,100 Mockingbird Lane,Poteau,74953,2602,(918)647-7700,2312,146.61,4,32,Town: Distant,15.8,Regular School District,,,,,,,,
4024930,OK,PRAGUE,-96.684005,35.480611,OK-41-I103,Lincoln County,3504 NBU,PRAGUE,74864,4864,(405)567-4455,1028,59.68,3,43,Rural: Remote,17.2,Regular School District,,,,,,,,
4025050,OK,PRESTON,-95.99104,35.71138,OK-56-I005,Okmulgee County,Post Office Box 40,Preston,74456,40,(918)756-3388,553,31.93,2,42,Rural: Distant,17.3,Regular School District,,,,,,,,
4025080,OK,PRETTY WATER,-96.163299,36.046725,OK-19-C034,Creek County,15223 West 81st Street South,Sapulpa,74066,2984,(918)224-4952,280,16.04,1,41,Rural: Fringe,17.5,Regular School District,,,,,,,,
4025170,OK,PRUE,-96.26073,36.246695,OK-57-I050,Osage County,Post Office Box 130,Prue,74060,130,(918)242-3351,306,19.23,2,42,Rural: Distant,15.9,Regular School District,,,,,,,,
4025200,OK,PRYOR,-95.31378,36.30696,OK-46-I001,Mayes County,Post Office Box 548,Pryor,74362,<Null>,(918)825-1255,2774,191.06,5,32,Town: Distant,14.5,Regular School District,,,,,,,,
4025230,OK,PURCELL,-97.370987,35.024029,OK-47-I015,McClain County,919 1/2 North Ninth Avenue,Purcell,73080,2010,(405)442-0099,1416,90.53,4,31,Town: Fringe,15.6,Regular School District,,,,,,,3,
4025290,OK,PUTNAM CITY,-97.610903,35.512638,OK-55-I001,Oklahoma County,5401 Northwest 40th Street,Warr Acres,73122,3302,(405)495-5200,19419,1235.7,26,11,City: Large,15.7,Regular School District,,,,,,,,
4025320,OK,QUAPAW,-94.790251,36.958017,OK-58-I014,Ottawa County,305 West First Street,Quapaw,74363,2869,(918)674-2501,605,40.71,3,42,Rural: Distant,14.9,Regular School District,,,1,,,,,
4025410,OK,QUINTON,-95.393711,35.150293,OK-61-I017,Pittsburg County,Post Office Box 670,Quinton,74561,670,(918)469-3100,432,33.72,2,43,Rural: Remote,12.8,Regular School District,,,,,,,,
4025500,OK,RATTAN,-95.399411,34.198448,OK-64-I001,Pushmataha County,Post Office Box 44,Rattan,74562,44,(580)587-2546,510,36.45,3,43,Rural: Remote,14,Regular School District,,,,,,,,
4025530,OK,RAVIA,-96.75376,34.24141,OK-35-C010,Johnston County,Post Office Box 299,Ravia,73455,299,(580)371-9163,92,7.86,1,42,Rural: Distant,11.7,Regular School District,,,,,,,,
4025590,OK,RED OAK,-95.08106,34.951885,OK-39-I002,Latimer County,Post Office Box 310,Red Oak,74563,310,(918)754-2426,322,19.25,2,43,Rural: Remote,16.7,Regular School District,,,,,,,,
4025800,OK,REYDON,-99.923039,35.652665,OK-65-I006,Roger Mills County,Post Office Box 10,Reydon,73660,10,(580)655-4375,114,17.63,2,43,Rural: Remote,6.5,Regular School District,,,,,,,,
4025860,OK,RINGLING,-97.58443,34.15628,OK-34-I014,Jefferson County,Post Office Box 1010,Ringling,73456,1010,(580)662-2385,381,29.67,3,43,Rural: Remote,12.8,Regular School District,,,,,,,,
4025920,OK,RINGWOOD,-98.245745,36.381058,OK-44-I001,Major County,101 W Fifth,Ringwood,73768,9312,(580)883-2201,379,26.12,2,43,Rural: Remote,14.5,Regular School District,,,,,,,,
4025950,OK,RIPLEY,-96.904495,36.01645,OK-60-I003,Payne County,Post Office Box 97,Ripley,74062,97,(918)372-4242,456,30.14,2,42,Rural: Distant,15.1,Regular School District,,,,,,,,
4026010,OK,RIVERSIDE,-97.90149,35.536879,OK-09-C029,Canadian County,4800 East Foreman Street,El Reno,73036,9022,(405)262-2907,178,11.08,1,41,Rural: Fringe,16.1,Regular School District,,,,,,,,
4026100,OK,ROBIN HILL,-97.369986,35.277476,OK-14-C016,Cleveland County,4801 East Franklin Road,Norman,73026,445,(405)321-4186,351,24,1,41,Rural: Fringe,14.6,Regular School District,,,,,,,,
4033601,OK,ROCK CREEK,-96.143101,34.018881,OK-07-I002,Bryan County,200 East Steakley Street,Bokchito,74726,1115,(580)295-3137,501,28.29,2,42,Rural: Distant,17.7,Regular School District,,,,,,,,
4026250,OK,ROCKY MOUNTAIN,-94.72015,35.806696,OK-01-C024,Adair County,463355 E 835 RD,Stilwell,74960,3185,(918)696-7509,195,14,1,42,Rural: Distant,13.9,Regular School District,,,,,,,1,
4026280,OK,ROFF,-96.842725,34.62734,OK-62-I037,Pontotoc County,P O Box 157,Roff,74865,157,(580)456-7663,321,23.92,2,43,Rural: Remote,13.4,Regular School District,,,,,,,,
4026310,OK,ROLAND,-94.516932,35.416687,OK-68-I005,Sequoyah County,300 Ranger Boulevard,Roland,74954,4040,(918)427-4601,922,59.7,3,31,Town: Fringe,15.4,Regular School District,,,1,,,,,
4026550,OK,RUSH SPRINGS,-97.961985,34.78209,OK-26-I068,Grady County,Post Office Box 308,Rush Springs,73082,308,(580)476-3929,521,40.14,3,42,Rural: Distant,13,Regular School District,,,,,,,,
4026580,OK,RYAL,-95.963736,35.3472,OK-49-C003,McIntosh County,115035 S 3960 RD,Henryetta,74437,5048,(918)652-7461,87,5.08,1,42,Rural: Distant,17.1,Regular School District,,,,,,,,
4026610,OK,RYAN,-97.9506,34.025002,OK-34-I001,Jefferson County,1201 Washington Street,Ryan,73565,9520,(580)757-2308,244,22.15,2,43,Rural: Remote,11,Regular School District,,,,,,,,
4026730,OK,SALINA,-95.152045,36.29431,OK-46-I016,Mayes County,PO BX 98,Salina,74365,98,(918)434-5091,792,54.52,3,42,Rural: Distant,14.5,Regular School District,,,,,1,,,
4026790,OK,SALLISAW,-94.814085,35.45335,OK-68-I001,Sequoyah County,701 S JT Stites Blvd,Sallisaw,74955,9304,(918)775-5544,1938,122.17,4,32,Town: Distant,15.9,Regular School District,,,1,,,,,
4026880,OK,SAND SPRINGS,-96.111887,36.145236,OK-72-I002,Tulsa County,11 West Broadway,Sand Springs,74063,7625,(918)246-1400,5061,288.14,9,21,Suburb: Large,17.6,Regular School District,,,,,,,,
4026910,OK,SAPULPA,-96.107258,35.997788,OK-19-I033,Creek County,511 East Lee,Sapulpa,74066,4699,(918)224-3400,3716,223.85,7,21,Suburb: Large,16.6,Regular School District,,,2,,,,,
4026940,OK,SASAKWA,-96.524898,34.949271,OK-67-I010,Seminole County,106 North Olive,Sasakwa,74867,323,(405)941-3213,208,10.85,2,43,Rural: Remote,19.2,Regular School District,,,,,,,,
4027000,OK,SAVANNA,-95.844381,34.833836,OK-61-I030,Pittsburg County,Post Office Box 266,Savanna,74565,266,(918)548-3777,403,24.01,2,42,Rural: Distant,16.8,Regular School District,,,,,,,,
4027060,OK,SAYRE,-99.630293,35.310375,OK-05-I031,Beckham County,716 Northeast Highway 66,Sayre,73662,1218,(580)928-5531,730,48.13,3,33,Town: Remote,15.2,Regular School District,,,,,,,,
4027090,OK,SCHULTER,-95.95521,35.51449,OK-56-I006,Okmulgee County,Post Office Box 203,Schulter,74460,203,(918)652-8219,140,10.24,2,42,Rural: Distant,13.7,Regular School District,,,,,,,,
4027240,OK,SEILING,-98.92453,36.149005,OK-22-I008,Dewey County,PO Box 780,Seiling,73663,780,(580)922-7383,469,37.62,3,43,Rural: Remote,12.5,Regular School District,,,,,1,,,
4027300,OK,SEMINOLE,-96.67076,35.22444,OK-67-I001,Seminole County,Post Office Box 1031,Seminole,74818,1031,(405)382-5085,1648,104.77,4,32,Town: Distant,15.7,Regular School District,,,,,1,,3,
4027330,OK,SENTINEL,-99.17456,35.15569,OK-75-I001,Washita County,Post Office Box 640,Sentinel,73664,640,(580)393-2101,324,27,2,42,Rural: Distant,12,Regular School District,,,,,,,,
4027390,OK,SEQUOYAH,-95.558218,36.375427,OK-66-I006,Rogers County,16441 South 4180 Road,Claremore,74017,2316,(918)341-5472,1306,79.86,3,42,Rural: Distant,16.4,Regular School District,,,,,,,,
4027420,OK,SHADY GROVE,-95.099921,35.958717,OK-11-C026,Cherokee County,11042 West Shady Grove Road,Hulbert,74441,4154,(918)772-2511,159,12.75,1,42,Rural: Distant,12.5,Regular School District,,,,,,,,
4027450,OK,SHADY POINT,-94.660147,35.13098,OK-40-C004,Le Flore County,22838 Wheelus,Shady Point,74956,1005,(918)963-2595,154,12,1,32,Town: Distant,12.8,Regular School District,,,,,,,,
4021030,OK,SHARON-MUTUAL,-99.171154,36.230271,OK-77-I003,Woodward County,210 S Maple St,Mutual,73853,5006,(580)989-3210,252,21.65,2,42,Rural: Distant,11.6,Regular School District,,,,,,,,
4027540,OK,SHATTUCK,-99.87542,36.27261,OK-23-I042,Ellis County,Post Office Box 159,Shattuck,73858,159,(580)938-2586,368,25.63,2,43,Rural: Remote,14.4,Regular School District,,,,,,,,
4027570,OK,SHAWNEE,-96.920884,35.33097,OK-63-I093,Pottawatomie County,326 North Union Street,Shawnee,74801,7053,(405)273-0653,3826,238.08,7,32,Town: Distant,16.1,Regular School District,,,,,1,,,
4027630,OK,SHIDLER,-96.711135,36.805325,OK-57-I011,Osage County,Post Office Box 85,Shidler,74652,85,(918)793-2021,230,18.2,3,43,Rural: Remote,12.6,Regular School District,,,,,,,,
4027640,OK,SILO,-96.475858,34.039759,OK-07-I001,Bryan County,122 West Bourne Street,Durant,74701,8601,(580)924-7000,944,56.3,4,41,Rural: Fringe,16.8,Regular School District,,,1,,,,,
4027750,OK,SKIATOOK,-96.001286,36.3673,OK-72-I007,Tulsa County,355 South Osage Street,Skiatook,74070,2015,(918)396-1792,2418,143.8,5,31,Town: Fringe,16.8,Regular School District,,,,,,,,
4027840,OK,SMITHVILLE,-94.643102,34.469752,OK-48-I014,McCurtain County,P O Box 8,Smithville,74957,8,(580)244-3333,288,20.86,3,43,Rural: Remote,13.8,Regular School District,,,,,,,,
4027930,OK,SNYDER,-98.951875,34.656145,OK-38-I004,Kiowa County,Post Office Box 368,Snyder,73566,368,(580)569-2773,466,29.3,3,42,Rural: Distant,15.9,Regular School District,,,1,,1,,,
4027960,OK,SOPER,-95.70146,34.03319,OK-12-I004,Choctaw County,Post Office Box 149,Soper,74759,149,(580)345-2757,347,24.38,2,42,Rural: Distant,14.2,Regular School District,,,,,,,1,
4026640,OK,SOUTH COFFEYVILLE,-95.61917,36.992895,OK-53-I051,Nowata County,Post Office Box 190,South Coffeyville,74072,190,(918)255-6202,216,17,2,33,Town: Remote,12.7,Regular School District,,,,,,,,
4027990,OK,SOUTH ROCK CREEK,-96.860077,35.307114,OK-63-C032,Pottawatomie County,17800 South Rock Creek Road,Shawnee,74801,9607,(405)273-6072,410,26.28,1,41,Rural: Fringe,15.6,Regular School District,,,,,,,,
4028170,OK,SPERRY,-95.995626,36.297099,OK-72-I008,Tulsa County,400 West Main Street,Sperry,74073,4122,(918)288-6258,1078,65.85,3,41,Rural: Fringe,16.4,Regular School District,,,,,,,,
4028200,OK,SPIRO,-94.629019,35.240976,OK-40-I002,Le Flore County,600 West Broadway Street,Spiro,74959,2499,(918)962-2463,1090,62.92,3,42,Rural: Distant,17.3,Regular School District,,,,,,,,
4028350,OK,SPRINGER,-97.38717,34.332765,OK-10-I021,Carter County,Post Office Box 249,Springer,73458,249,(580)653-2656,234,20.45,2,42,Rural: Distant,11.4,Regular School District,,,,,1,,,
4028590,OK,STERLING,-98.17287,34.751345,OK-16-I003,Comanche County,Post Office Box 158,Sterling,73567,158,(580)365-4307,391,26.09,2,42,Rural: Distant,15,Regular School District,,,,,,,,
4028620,OK,STIDHAM,-95.698574,35.37546,OK-49-C016,McIntosh County,113074 S 4110 RD,Eufaula,74432,3455,(918)689-5241,91,7.78,1,43,Rural: Remote,11.7,Regular School District,,,,,,,,
4028650,OK,STIGLER,-95.12982,35.258309,OK-31-I020,Haskell County,309 Northwest E Street,Stigler,74462,1869,(918)967-2805,1319,82.18,3,33,Town: Remote,16.1,Regular School District,,,1,,1,,,
4028680,OK,STILLWATER,-97.057354,36.118758,OK-60-I016,Payne County,314 South Lewis Street,Stillwater,74074,3515,(405)533-6300,6352,362.42,9,32,Town: Distant,17.5,Regular School District,,,,,,,,
4028710,OK,STILWELL,-94.647638,35.808601,OK-01-I025,Adair County,1801 West Locust Street,Stilwell,74960,3299,(918)696-7001,1308,90.89,3,32,Town: Distant,14.4,Regular School District,,,,,,,,
4028800,OK,STONEWALL,-96.528499,34.647507,OK-62-I030,Pontotoc County,600 South Highschool,Stonewall,74871,6018,(580)265-4241,441,33.58,3,42,Rural: Distant,13.1,Regular School District,,,,,,,,
4028920,OK,STRAIGHT,-101.48697,36.69196,OK-70-C080,Texas County,Rural Route 1 Box 89,Guymon,73942,9720,(580)652-2232,36,5.23,1,43,Rural: Remote,6.9,Regular School District,,,,,,,,
4028980,OK,STRATFORD,-96.95964,34.79663,OK-25-I002,Garvin County,Post Office Box 589,Stratford,74872,589,(580)759-3615,637,41.6,3,43,Rural: Remote,15.3,Regular School District,,,,,,,,
4029010,OK,STRINGTOWN,-95.83066,34.506585,OK-03-I007,Atoka County,Post Office Box 130,Stringtown,74569,130,(580)346-7423,224,15.62,2,43,Rural: Remote,14.3,Regular School District,,,,,,,,
4029040,OK,STROTHER,-96.58352,35.362638,OK-67-I014,Seminole County,36085 EW 1140,Seminole,74868,6213,(405)382-4014,432,26.78,2,42,Rural: Distant,16.1,Regular School District,,,,,,,,
4029070,OK,STROUD,-96.65569,35.753308,OK-41-I054,Lincoln County,212 West 7th Street,Stroud,74079,3232,(918)968-2541,799,57.28,3,43,Rural: Remote,13.9,Regular School District,,,1,,,,,
4029100,OK,STUART,-96.09921,34.898303,OK-32-I054,Hughes County,8837 Fourth Street,Stuart,74570,4500,(918)546-2476,264,18.24,2,43,Rural: Remote,14.5,Regular School District,,,,,,,,
4029160,OK,SULPHUR,-96.978075,34.508089,OK-50-I001,Murray County,1021 West 9th Street,Sulphur,73086,244,(580)622-2061,1554,93.15,4,33,Town: Remote,16.7,Regular School District,,,,,,,,
4029310,OK,SWEETWATER,-99.911477,35.407149,OK-65-I015,Beckham County,11107 North Highway 30,Sweetwater,73666,6606,(580)534-2272,120,17.89,2,43,Rural: Remote,6.7,Regular School District,,,,,,,,
4029380,OK,TAHLEQUAH,-94.974521,35.901511,OK-11-I035,Cherokee County,PO Box 517,Tahlequah,74465,517,(918)458-4100,3605,215.85,6,33,Town: Remote,16.7,Regular School District,,,5,,2,,,
4029400,OK,TALIHINA,-95.04106,34.75333,OK-40-I052,Le Flore County,Post Office Box 38,Talihina,74571,38,(918)567-2259,536,45.1,3,43,Rural: Remote,11.9,Regular School District,,,,,,,,
4029430,OK,TALOGA,-98.9614,36.039285,OK-22-I010,Dewey County,Post Office Box 158,Taloga,73667,158,(580)328-5577,96,17.13,2,43,Rural: Remote,5.6,Regular School District,,,,,,,,
4029520,OK,TANNEHILL,-95.85833,35.000123,OK-61-C056,Pittsburg County,9283 Tannehill Road,McAlester,74501,5674,(918)423-6393,151,12.5,1,42,Rural: Distant,12.1,Regular School District,,,,,,,,
4029610,OK,TECUMSEH,-96.92093,35.253547,OK-63-I092,Pottawatomie County,1301 East Highland Street,Tecumseh,74873,9707,(405)598-3739,2095,134.18,5,32,Town: Distant,15.6,Regular School District,,,,,3,,,
4029640,OK,TEMPLE,-98.23457,34.270515,OK-17-I101,Cotton County,Post Office Box 400,Temple,73568,400,(580)342-6230,177,18.07,2,42,Rural: Distant,9.8,Regular School District,,,,,,,,
4029670,OK,TENKILLER,-94.840915,35.767389,OK-11-C066,Cherokee County,26106 East 863 Road,Welling,74471,2273,(918)457-5996,254,19.43,1,42,Rural: Distant,13.1,Regular School District,,,,,,,,
4029760,OK,TERRAL,-97.937325,33.89681,OK-34-C003,Jefferson County,Post Office Box 340,Terral,73569,340,(580)437-2244,42,5.58,1,43,Rural: Remote,7.5,Regular School District,,,,,,,,
4029820,OK,TEXHOMA,-101.787095,36.501545,OK-70-I061,Texas County,PO Box 648,Texhoma,73949,648,(580)423-7433,308,19.76,2,43,Rural: Remote,15.6,Regular School District,,,,,,,,
4029850,OK,THACKERVILLE,-97.143395,33.79121,OK-43-I004,Love County,Post Office Box 377,Thackerville,73459,377,(580)276-2630,284,20.83,3,42,Rural: Distant,13.6,Regular School District,,,,,,,,
4000015,OK,THOMAS-FAY-CUSTER UNIFIED DIST,-98.74632,35.746505,OK-20-I007,Custer County,PO BOX 190,Thomas,73669,7366,(580)661-3527,491,36.29,3,43,Rural: Remote,13.5,Regular School District,,,2,,,,,
4000013,OK,TIMBERLAKE,-98.269965,36.54561,OK-02-I093,Alfalfa County,Post Office Box 287,Helena,73741,287,(580)852-3307,291,29.19,2,43,Rural: Remote,10,Regular School District,,,,,,,,
4030030,OK,TIPTON,-99.13912,34.502005,OK-71-I008,Tillman County,Post Office Box 340,Tipton,73570,340,(580)667-5268,282,16.42,2,42,Rural: Distant,17.2,Regular School District,,,,,,,,
4030060,OK,TISHOMINGO,-96.662295,34.230511,OK-35-I020,Johnston County,1300 East Main Street,Tishomingo,73460,4566,(580)371-9190,906,64.23,3,43,Rural: Remote,14.1,Regular School District,,,,,1,,,
4030120,OK,TONKAWA,-97.30491,36.680962,OK-36-I087,Kay County,500 East North Avenue,Tonkawa,74653,3557,(580)628-3597,787,47.52,3,33,Town: Remote,16.6,Regular School District,,,,,,,,
4030240,OK,TULSA,-95.933513,36.119586,OK-72-I001,Tulsa County,3027 S New Haven,Tulsa,74114,4114,(918)746-6800,36512,2249.51,74,11,City: Large,16.2,Regular School District,,,,,,,4,
4030270,OK,TUPELO,-96.425947,34.603623,OK-15-I002,Coal County,200 South 7th,Tupelo,74572,239,(580)845-2460,240,19.15,2,43,Rural: Remote,12.5,Regular School District,,,,,,,,
4030290,OK,TURKEY FORD,-94.679576,36.668961,OK-58-C010,Ottawa County,23900 S 670 RD,WYANDOTTE,74370,3013,(918)786-4902,112,8.03,1,42,Rural: Distant,13.9,Regular School District,,,,,,,,
4030300,OK,TURNER,-97.316415,33.9305,OK-43-I005,Love County,Post Office Box 159,Burneyville,73430,159,(580)276-1307,323,22,2,43,Rural: Remote,14.7,Regular School District,,,,,,,,
4030330,OK,TURPIN,-100.877345,36.86426,OK-04-I128,Beaver County,Post Office Box 187,Turpin,73950,187,(580)778-3333,444,35.42,2,43,Rural: Remote,12.5,Regular School District,,,,,,,,
4030360,OK,TUSHKA,-96.340119,34.302264,OK-03-I019,Atoka County,2661 W Boggy Depot Road,Atoka,74525,6842,(580)889-7355,439,29.96,2,43,Rural: Remote,14.7,Regular School District,,,,,,,,
4030390,OK,TUSKAHOMA,-95.271918,34.61558,OK-64-C004,Pushmataha County,Post Office Box 100,Tuskahoma,74574,100,(918)569-7737,90,5.55,1,43,Rural: Remote,16.2,Regular School District,,,,,,,,
